id,jaccard_1,jaccard_10,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,max_jaccard,mean_jaccard,similar_1,similar_10,similar_2,similar_3,similar_4,similar_5,similar_6,similar_7,similar_8,similar_9
22f3002743,0.5390625,0.3828125,0.5390625,0.4296875,0.4296875,0.4296875,0.4296875,0.421875,0.4140625,0.390625,0.5390625,0.440625,23f2005597,23f3003749,23f1002480,23f3001345,23f2003894,22f1001602,22f2000445,22f3002336,22f2000517,21f1006373
22f3002758,0.1015625,0.078125,0.09375,0.0859375,0.0859375,0.078125,0.078125,0.078125,0.078125,0.078125,0.1015625,0.08359375,23ds2000023,22f3003121,23f1000774,21f3002268,24f1001336,21f1006373,22f3002743,23f2005021,23ds3000177,22f3000350
22f3002769,1.0,0.4921875,1.0,1.0,0.984375,0.984375,0.9765625,0.609375,0.609375,0.4921875,1.0,0.81484375,23f2004328,23f1002687,23f1001909,22f3003253,21f3002711,23f1002044,22f3001412,23f1001173,22f2001246,23ds1000121
22f3002796,0.125,0.109375,0.125,0.125,0.125,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.125,0.11875,23f2004165,22f3002336,23f2000934,22f2000517,22f1000493,23f3001345,23f2003894,22f1001602,22f2000445,23f3003749
22f3002811,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,0.7578125,21f1000330,22f2000240,22f1001834,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,21f2000717
22f3002981,1.0,0.1171875,0.7421875,0.1796875,0.140625,0.1328125,0.1328125,0.1328125,0.125,0.1171875,1.0,0.28203125,23f1002254,23f3003567,22f3001906,23f1001357,23f3002347,23f1001418,23f2002904,22f3000400,23f2000934,23f2002105
22f3002986,0.09375,0.0546875,0.0703125,0.0703125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0546875,0.09375,0.065625,23f2002904,23f2004165,23f2005504,22f3001210,21f1004929,23f2000934,23f2001696,23f2001475,23f2003845,23f2001566
22f3003031,0.03125,,0.0234375,0.0234375,0.015625,0.015625,0.015625,0.0078125,,,0.03125,0.018973214285714284,22f3002354,,23f1001713,22f1000693,23f2004527,21f1004929,24ds1000075,23f2003700,,
22f3003042,1.0,0.953125,0.9765625,0.9609375,0.9609375,0.9609375,0.953125,0.953125,0.953125,0.953125,1.0,0.9625,23f3001470,22f3000695,23f2005059,21f1000330,23f2004225,22f3001738,23f3001129,22f3001192,23f1002688,23f1001901
22f3003055,0.4453125,0.4375,0.4453125,0.4453125,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4453125,0.43984375,21f1000330,22f3002200,23f2004225,22f3001738,22f1001834,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688
22f3003067,0.3125,0.15625,0.3046875,0.1640625,0.1640625,0.1640625,0.15625,0.15625,0.15625,0.15625,0.3125,0.1890625,23f1001758,21f3000328,22f2001661,23f2004165,21f1001238,21f3000105,22f2000169,23f2001366,23f3003749,22f2001318
22f3003074,0.1875,0.1015625,0.1875,0.1875,0.1796875,0.1796875,0.1171875,0.109375,0.1015625,0.1015625,0.1875,0.1453125,23f1002850,22f1000894,22f1000653,23f1001947,23f1002829,23f1000113,23f3003721,23f1002330,23f3004035,22f2001255
22f3003086,0.3984375,0.171875,0.21875,0.203125,0.203125,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.3984375,0.209375,23f2002936,22f2000517,22f3000703,23f2005597,23f1002480,23f3001345,21f1006373,23f2003894,22f1001602,22f2000445
22f3003099,0.875,0.1328125,0.15625,0.15625,0.1484375,0.1484375,0.140625,0.1328125,0.1328125,0.1328125,0.875,0.215625,22ds3000009,22f2000545,21f1001238,22f3001953,21f3003136,21f3002276,23f3002592,23f1002330,23f2005504,22f1000894
22f3003110,0.953125,0.046875,0.1953125,0.0546875,0.0546875,0.0546875,0.046875,0.046875,0.046875,0.046875,0.953125,0.1546875,21f1000303,22f3000813,21f3000279,23f1002374,22f3001652,23f2003845,23f2004165,24ds2000109,22f1000522,21f2000168
22f3003121,0.078125,0.0625,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0625,0.078125,0.06953125,23f1002254,22f3000852,22f3001506,21f2000414,22f3001652,22f1000952,23f1001897,23f2003845,22f3001415,23f2002871
22f3003157,1.0,0.0546875,1.0,0.953125,0.1953125,0.0625,0.0546875,0.0546875,0.0546875,0.0546875,1.0,0.3484375,22f2001150,22ds2000111,22f3003110,21f1000303,21f3000279,23f1000774,23f1002374,23f1001418,22f3001652,22f2000481
22f3003208,0.1640625,0.1484375,0.1640625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.1484375,0.1640625,0.15625,23f3002560,21f1004349,24f1000142,21f2001136,23f2002936,23f2000934,22f3002336,22f2001555,23f2004408,21f3002090
22f3003227,1.0,0.125,1.0,1.0,1.0,1.0,1.0,0.9921875,0.8515625,0.1484375,1.0,0.81171875,21f1003062,22f2000169,22f3001318,21f3000700,21f1002570,23f1002973,22f2000625,22f3000612,23ds3000248,22f3003067
22f3003253,1.0,0.4375,1.0,0.609375,0.4921875,0.4921875,0.4921875,0.4453125,0.4375,0.4375,1.0,0.584375,23f2004328,22f1001220,23f1001909,23f1001173,23ds1000121,23f1002687,23f1001473,23f1001293,22f1000472,23f1002092
22f3003282,0.2265625,0.21875,0.2265625,0.2265625,0.2265625,0.2265625,0.2265625,0.2265625,0.2265625,0.2265625,0.2265625,0.22578125,23f1001293,22f3001412,22f1000472,23f2004328,23f1002044,23f1001909,22f3003253,23f1002092,22f1001220,22f3002769
23ds1000023,0.4140625,0.0859375,0.3984375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.0859375,0.4140625,0.1546875,23ds3000067,22f3002204,23f1002967,22f3001732,24f1001336,23f2000934,23f1001545,22f3001180,23f1000966,22f2001661
23ds1000051,0.078125,0.0703125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.078125,0.07265625,22f3000087,22f2000625,23f2004165,23f1001747,23f1001168,24f1001336,23f2000934,22f3001652,23f2005504,23f3003721
23ds1000121,0.984375,0.4296875,0.53125,0.53125,0.5234375,0.515625,0.4375,0.4375,0.4296875,0.4296875,0.984375,0.525,23f1002687,23f3003763,23f2001366,23f3003749,21f3000328,23f3000846,22f2001318,22f3000892,23f3001345,23f2003894
23ds2000023,0.09375,0.0625,0.0859375,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0625,0.09375,0.07421875,22f2000481,21f3002090,23f3002347,23f1002330,22f3003121,23f1001357,23f1003155,23f1000966,23f2003916,23f3004035
23ds2000091,0.109375,0.09375,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.109375,0.096875,24ds2000109,22f3002336,22f3000703,23f1001897,23f2004747,22f2000169,23f3001345,22f2000517,22f3000823,22f1001853
23ds2000095,0.1484375,0.1328125,0.140625,0.140625,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.1484375,0.1359375,22f3002204,23f1001947,23f2000934,23f1003155,23f1002850,22f1000653,22f1001595,22f1001615,22f3000745,23f2002904
23ds2000155,0.1171875,0.1015625,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.1015625,0.1171875,0.11171875,23f3001345,22f3000130,23f2000934,22f2000517,23f2003894,22f3000703,23f1002330,23f3003749,23f3002592,21f1006373
23ds3000044,0.3671875,0.0703125,0.1171875,0.0859375,0.0859375,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.3671875,0.10859375,23f2001106,23ds3000215,23f1001357,23f2004165,22f3003067,23f1000542,23f3004035,22f3000954,23f3004372,22f1000395
23ds3000049,0.875,0.125,0.1875,0.1796875,0.140625,0.140625,0.140625,0.140625,0.140625,0.125,0.875,0.21953125,23f1002374,21f1004929,21f2000753,23f2002904,23f2004165,23f2000934,23f1000996,22f3000983,23f2003700,24ds2000136
23ds3000050,1.0,0.6015625,1.0,1.0,1.0,0.640625,0.6328125,0.6015625,0.6015625,0.6015625,1.0,0.76796875,23f1001316,22f2001347,23f1000043,21f2000168,22f2001483,21f2000237,24ds1000086,22f3002811,23f1000965,22f1001834
23ds3000059,0.71875,0.546875,0.71875,0.71875,0.71875,0.6796875,0.625,0.5546875,0.5546875,0.546875,0.71875,0.63828125,23f3001345,23f2001366,23f2003894,22f1001602,22f2000445,22f2000517,22f3002336,23f3003749,21f3000328,21f1006244
23ds3000066,0.1796875,0.15625,0.1640625,0.1640625,0.1640625,0.1640625,0.15625,0.15625,0.15625,0.15625,0.1796875,0.16171875,22ds3000122,22f3002336,21f3002925,23f3003763,22f3000966,22f3001566,21f1006244,23f2003111,21f1004929,22f1000693
23ds3000067,0.9765625,0.1328125,0.2421875,0.2421875,0.140625,0.140625,0.1328125,0.1328125,0.1328125,0.1328125,0.9765625,0.240625,23f1002967,22f2000703,22f2001661,23f1001758,21f2000168,23f1000307,22f3001732,24f1001336,22f3003067,23f2005504
23ds3000079,0.1796875,0.1484375,0.1640625,0.1640625,0.1640625,0.1640625,0.15625,0.15625,0.1484375,0.1484375,0.1796875,0.159375,21f1003657,22f3001377,23f2005021,21f3002125,22f1000543,23f3002592,23f3002347,22f3001210,22f3000852,21f2000584
23ds3000081,0.203125,0.171875,0.1875,0.1875,0.1875,0.1796875,0.1796875,0.1796875,0.1796875,0.171875,0.203125,0.1828125,22f3002336,22f2000517,21f1006373,23f3003763,22ds3000122,23f3001345,23f2003894,22f1001602,22f2000445,21f1006244
23ds3000089,0.171875,0.1328125,0.1640625,0.15625,0.15625,0.1484375,0.140625,0.140625,0.1328125,0.1328125,0.171875,0.14765625,23f3001345,24f1001336,23f2005504,23f2002904,22f1000522,23f2001005,23f2000934,21f2000753,23f2002105,24ds2000136
23ds3000136,0.9921875,0.1796875,0.2265625,0.2109375,0.203125,0.1953125,0.1953125,0.1875,0.1875,0.1796875,0.9921875,0.27578125,22f1000493,22f3000983,23f2003111,23f1000966,23f2004165,23f1000996,23f2003700,23f2005504,23f2005698,21f1004929
23ds3000177,0.09375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.09375,0.08671875,22f3003121,23f3003763,23f3002560,21f3002088,23f1003099,22f3002723,23f1002330,23ds3000211,23f1003090,23f1003095
23ds3000191,0.1953125,0.1875,0.1953125,0.1953125,0.1953125,0.1953125,0.1875,0.1875,0.1875,0.1875,0.1953125,0.19140625,22f3000817,22f3000452,23f1001245,22f3001953,23f1000966,22ds3000122,21f1006244,22f1001738,23f2005597,22ds2000111
23ds3000211,0.5625,0.390625,0.5625,0.5625,0.4375,0.4140625,0.390625,0.390625,0.390625,0.390625,0.5625,0.44921875,21f1006244,23f1000629,23f2005597,23f1002480,22ds3000122,23f3003763,23f3001345,23f2003894,22f1001602,22f2000445
23ds3000215,1.0,0.453125,0.9921875,0.4609375,0.4609375,0.4609375,0.453125,0.453125,0.453125,0.453125,1.0,0.5640625,22f3000703,22f2000517,23f3004372,23f3003763,22f1001602,23f1000629,21f1006244,23f3001345,23f2001033,22f3000364
23ds3000218,0.109375,0.0859375,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.09375,0.0859375,0.109375,0.09609375,23f2000934,22f3001119,24ds2000136,24f1001336,23f2005504,23f2002105,22f1000952,23f2003845,22f3001415,22f3001652
23ds3000221,0.65625,0.1484375,0.6328125,0.1875,0.171875,0.1640625,0.1640625,0.15625,0.15625,0.1484375,0.65625,0.25859375,23f2003248,23f2001366,22f3001578,24ds2000141,22f3001415,23ds3000136,22f1000493,22f3002614,23f3002347,23f2002351
23ds3000248,0.8515625,0.1015625,0.8515625,0.8515625,0.84375,0.1484375,0.109375,0.1015625,0.1015625,0.1015625,0.8515625,0.40625,22f3001318,23f3003749,23f1002973,22f2000625,22f3000612,22f3003067,22f2000169,22f2001661,24f1001336,23f2001366
23ds3000249,1.0,0.1484375,1.0,0.203125,0.203125,0.171875,0.1640625,0.1640625,0.1484375,0.1484375,1.0,0.33515625,22f1001432,23f1001467,21f3000045,23f1002829,23f1000113,23f2000934,23f2005504,22f1001445,22f1000522,22f3001953
23f1000017,0.9140625,0.7734375,0.9140625,0.9140625,0.90625,0.90625,0.8984375,0.8359375,0.8125,0.78125,0.9140625,0.865625,23f2001033,21f1002993,22f3000364,23f2003894,23f3001345,22f2000445,22f1001602,22f2000517,22f3001699,23f1000629
23f1000024,0.1875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1875,0.18046875,22f3000703,23f3000846,23f3001345,23f2001366,23f3003749,22f2000517,23f2003894,22f1001602,22f2000445,21f3000328
23f1000029,0.1875,0.109375,0.140625,0.1328125,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.1875,0.12265625,23f2004904,21f2000753,23f2002904,21f3003136,21f1000330,22f3001732,21f1004929,21f3001800,22f1001626,23f2004225
23f1000043,1.0,0.6015625,1.0,0.6328125,0.6015625,0.6015625,0.6015625,0.6015625,0.6015625,0.6015625,1.0,0.684375,23f1001316,22f3000797,21f2000168,24ds1000086,22f3002811,23f1000965,22f1001834,22f2001347,23f3001129,22f3000263
23f1000044,1.0,0.1953125,0.8046875,0.6796875,0.328125,0.3046875,0.2890625,0.2890625,0.2734375,0.1953125,1.0,0.4359375,21f1004929,22f2001555,23f1000583,21f2000854,22f3002354,21f3000834,23f1000996,23f2003700,22f3000983,23f1000075
23f1000075,0.2109375,0.1640625,0.203125,0.203125,0.203125,0.1953125,0.1953125,0.1796875,0.171875,0.1640625,0.2109375,0.1890625,22f3000983,23f1001362,21f2000854,23f1000996,23f2003700,21f1004929,23f2002936,23f1000583,21f2000753,23f1001545
23f1000113,0.125,0.1015625,0.109375,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.125,0.10703125,23f2002904,23f1001467,23f2001030,21f1004929,23f2000934,23f1001758,23f2004165,23f2004527,23f2005504,22f1000522
23f1000178,0.125,0.09375,0.1171875,0.1171875,0.1171875,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.125,0.10546875,21f2000973,23f2005698,23f1002850,22f1000653,23f1001947,21f3002090,21f2000047,22f3001023,23ds3000136,22f1000493
23f1000200,0.234375,0.1953125,0.2265625,0.2109375,0.203125,0.203125,0.203125,0.203125,0.203125,0.1953125,0.234375,0.2078125,23ds3000211,22f3001732,21f3002925,23f3003763,23f3001345,22f2000517,23f2003894,22f1001602,22f2000445,21f1006244
23f1000205,0.1328125,0.1015625,0.1171875,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.1328125,0.11171875,23f2000391,23f2002105,23f1001535,21f3002090,24f1001336,23f2000934,23f2005021,23f2002904,21f2000753,22f3001415
23f1000307,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,21f1000330,23f2004790,22f1001834,23f2003488,22f2001347,23f3001129,22f3000263,23f2000887,22f3001192,23f1002688
23f1000356,0.0859375,0.0625,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0859375,0.0734375,21f2000973,23f2003803,23f2004527,22f2000455,24f1000237,21f1002851,23f1002049,24ds2000126,22f1000493,23f1001734
23f1000404,0.8046875,0.09375,0.140625,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.8046875,0.17734375,24ds1000075,21f1001238,23f2005504,23f2000934,22f3001652,22f1000522,21f1004929,23f2002904,23f1002092,23f2001475
23f1000542,0.1015625,0.0859375,0.09375,0.09375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.1015625,0.0890625,22f3003067,22f3000190,23f1002330,23f1001357,23ds3000081,24f1001336,21f1004719,23f1002938,24ds2000141,23f2004671
23f1000583,0.8046875,0.1953125,0.59375,0.296875,0.296875,0.296875,0.2578125,0.203125,0.203125,0.1953125,0.8046875,0.334375,21f1004929,23f3002592,21f2000854,23f1000996,22f3002354,23f2003700,22f3000983,23ds3000136,22f1000493,23f1001415
23f1000602,1.0,0.15625,0.984375,0.96875,0.3125,0.2421875,0.234375,0.1640625,0.1640625,0.15625,1.0,0.43828125,22f3000653,21f3000105,23f1001758,22f2001661,22f3003067,23ds3000067,23f1002967,23f2002351,22f2000169,22f3001732
23f1000629,0.8515625,0.671875,0.84375,0.84375,0.84375,0.8125,0.6953125,0.671875,0.671875,0.671875,0.8515625,0.7578125,23f2003894,23f1002480,23f3001345,22f1001602,22f2000445,22f2000517,22f3002336,21f1006244,21f1006373,23f2005597
23f1000647,0.0703125,0.0390625,0.0546875,0.046875,0.046875,0.046875,0.046875,0.0390625,0.0390625,0.0390625,0.0703125,0.046875,23f1001172,23f1000404,23f1001747,23f2002105,23f2004165,23f2003845,23f1001467,23f2000934,23f2004625,23f2001005
23f1000698,0.203125,0.109375,0.15625,0.1484375,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.203125,0.1296875,23f1000404,23f2002936,24ds1000075,24ds2000130,22f3000087,21f2001136,23f1000966,21f3002090,21f1004929,23f2002364
23f1000726,0.1953125,0.15625,0.1875,0.1796875,0.1796875,0.171875,0.171875,0.1640625,0.1640625,0.15625,0.1953125,0.17265625,23f2004671,23f2005021,23f2001030,23f3002560,22f3001415,23f2002936,23f1000024,21f3002276,23f1000966,24ds2000136
23f1000774,0.1328125,0.09375,0.1171875,0.1171875,0.1171875,0.1015625,0.1015625,0.1015625,0.1015625,0.09375,0.1328125,0.1078125,22f3001506,24f1001336,22f1000952,23f1001897,22f3003121,23f3002560,24f1002469,22f2000894,23f2002904,22f2000169
23f1000965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f1001834,23f1001901,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,21f2000717,22f2000240
23f1000966,0.296875,0.1875,0.2109375,0.2109375,0.203125,0.1953125,0.1953125,0.1953125,0.1875,0.1875,0.296875,0.20703125,22f1000998,22f3001119,22f1000493,22f3001210,22f3001953,21f1001238,21f2000753,23f2005504,23f2002364,22f2000517
23f1000996,1.0,0.1640625,0.9453125,0.2890625,0.1953125,0.1953125,0.171875,0.171875,0.1640625,0.1640625,1.0,0.34609375,23f2003700,23f2005504,22f3000983,21f1004929,24ds2000136,21f1001238,21f3001800,23f2005698,23f2002364,23f2000934
23f1000997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f1001834,23f1001901,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,21f2000717,22f2000240
23f1001050,0.6015625,0.109375,0.1640625,0.140625,0.1328125,0.1328125,0.125,0.125,0.1171875,0.1171875,0.6015625,0.1765625,21f2000168,23f1001172,23f2004165,24f1001336,22f3001652,22f3001119,23f2000934,21f1001238,23f2003111,22f1000952
23f1001079,0.1171875,0.078125,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.0859375,0.0859375,0.0859375,0.1171875,0.09375,23f1002809,21f1004246,23f2003729,23f1000698,23f2002364,23f1001562,23f3002189,23f2001030,22f1000935,24f1001850
23f1001125,1.0,0.09375,0.1171875,0.109375,0.109375,0.1015625,0.1015625,0.09375,0.09375,0.09375,1.0,0.19140625,23f1002315,23f1000200,23f2001030,22f3002204,23f2005504,22f1000025,21f1004719,22f3002811,22f3000087,23f2002364
23f1001130,0.15625,0.140625,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.15625,0.14609375,22f2000703,23f3001129,23f3001470,22f3000966,22f3003042,23f2005059,22f3001566,21f1000330,22f1001834,22f2001347
23f1001168,0.1875,0.0859375,0.1484375,0.1171875,0.109375,0.1015625,0.09375,0.0859375,0.0859375,0.0859375,0.1875,0.11015625,23f2004747,22f2000517,23f1001747,23f2004165,22f3000087,23f1001172,23f2002364,23f1002374,23f3001345,21f1004929
23f1001172,0.1328125,0.0859375,0.125,0.125,0.1171875,0.1171875,0.109375,0.09375,0.09375,0.0859375,0.1328125,0.10859375,23f2000934,22f1001082,23f2004165,23f2004527,21f1004929,22f1000693,22f1000522,23f1001357,22f3002354,23f1002374
23f1001173,0.609375,0.2578125,0.609375,0.390625,0.390625,0.390625,0.3203125,0.296875,0.296875,0.265625,0.609375,0.3828125,23f2004328,23f3001345,23f1001909,23ds1000121,23f1002687,23f1001473,22f2001318,23f1002092,22f1001220,22f2000517
23f1001245,1.0,0.1953125,0.7265625,0.2265625,0.21875,0.21875,0.2109375,0.2109375,0.203125,0.203125,1.0,0.34140625,22f3001953,22f2000169,21f1001238,23f2000934,23f1001418,22f3000400,22f1001853,23f2005504,23f2002936,23f1000966
23f1001293,0.984375,0.2265625,0.984375,0.984375,0.4453125,0.4453125,0.296875,0.2421875,0.2265625,0.2265625,0.984375,0.50625,22f1000472,23f1001473,23f1002092,22f1001220,23f2004328,23f1001909,23f1001173,22f2001318,23ds1000121,23f1002687
23f1001299,0.1875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.1875,0.1734375,22f2001401,22f1001602,22f2000169,23f3001345,23f2001033,22f3000364,23f2001366,23f3003749,23f2003894,22f3002614
23f1001316,1.0,0.6015625,0.6015625,0.6015625,0.6015625,0.6015625,0.6015625,0.6015625,0.6015625,0.6015625,1.0,0.64140625,21f2000168,22f3002200,22f3002811,22f1001834,22f2001347,23f3001129,22f3000263,22f3000797,22f3001192,23f1002688
23f1001357,0.09375,0.0703125,0.0859375,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.09375,0.0765625,22f3000813,23f2005504,23f2000934,23f2004165,23f2004527,22f3001210,23f1002374,23f2002364,21f3001800,22f3001652
23f1001360,1.0,0.0859375,0.25,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.09375,0.09375,1.0,0.20078125,22f1000259,23f2002351,22f3002986,22f2001401,23f3002592,23f1000774,23f2004165,23f2003845,23f1000205,23f1000024
23f1001362,0.9453125,0.2109375,0.9453125,0.921875,0.6953125,0.328125,0.3125,0.2109375,0.2109375,0.2109375,0.9453125,0.49921875,23f1001245,22f3000400,22f3001953,23f1001545,21f1001238,23f1001705,23f1003171,23f1001418,23f2002936,23f2000934
23f1001415,0.328125,0.3046875,0.328125,0.328125,0.328125,0.328125,0.328125,0.3203125,0.3125,0.3125,0.328125,0.321875,23f3001345,21f1006373,23f2001033,22f3000364,23f2003894,22f1001602,22f2000445,23f3003763,22f3002336,23f1000629
23f1001418,0.2265625,0.1796875,0.21875,0.21875,0.21875,0.2109375,0.1953125,0.1953125,0.1875,0.1875,0.2265625,0.20390625,22f3000983,22f3001732,23f1000996,22f3001953,23f2003700,21f1001238,23f2002936,22f3002336,22f2000169,23f3002347
23f1001467,0.2109375,0.1171875,0.203125,0.203125,0.1796875,0.140625,0.1171875,0.1171875,0.1171875,0.1171875,0.2109375,0.15234375,22f3000983,23f2003894,23f1000996,23f2003700,21f1004929,23f2001030,24ds2000136,23f3001345,22f2000517,22f3002354
23f1001473,1.0,0.4296875,0.984375,0.53125,0.53125,0.5234375,0.515625,0.4375,0.4375,0.4296875,1.0,0.58203125,23ds1000121,23f2003894,23f1002687,23f2001366,23f3003749,21f3000328,23f3000846,22f2001318,22f3000892,23f3001345
23f1001535,0.21875,0.1640625,0.203125,0.203125,0.1875,0.1796875,0.171875,0.171875,0.171875,0.1640625,0.21875,0.18359375,23f1002330,22f2000517,23f2005021,23f2005698,23f2003111,23f2000934,23f2004165,23f1000966,21f1001141,23f2002936
23f1001545,0.875,0.203125,0.875,0.65625,0.3203125,0.21875,0.21875,0.21875,0.21875,0.21875,0.875,0.40234375,23f1001245,24ds2000141,22f3001953,21f1001238,23f1001705,23f1001418,23f2002936,23f2000934,23f1000966,22f3000400
23f1001562,0.9921875,0.0703125,0.0859375,0.0859375,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.9921875,0.1671875,23f3002189,24f1001336,24ds2000127,24ds2000130,21f2001136,23f1003005,21f3002090,23f2002105,22f3000087,22f2000438
23f1001585,0.5625,0.5546875,0.5625,0.5625,0.5546875,0.5546875,0.5546875,0.5546875,0.5546875,0.5546875,0.5625,0.55703125,21f1000330,23f2000887,23f2004225,22f3001738,22f1001834,23f2003488,22f2001347,23f3001129,22f3000263,23f2004159
23f1001610,0.9375,0.59375,0.9140625,0.90625,0.8984375,0.8984375,0.890625,0.890625,0.859375,0.859375,0.9375,0.86484375,23f3001470,22f3000130,23f2005059,21f1000330,23f2004225,22f3001738,22f3001192,23f1001050,22f1001626,22f2000854
23f1001675,0.1953125,0.1640625,0.1875,0.1796875,0.171875,0.171875,0.1640625,0.1640625,0.1640625,0.1640625,0.1953125,0.17265625,22f2000902,22f3000364,23f2005021,23f2000934,23f3003721,22ds3000122,23f1003099,23f3001345,23f2001033,23f1002330
23f1001705,0.3515625,0.140625,0.3515625,0.3203125,0.15625,0.1484375,0.1484375,0.1484375,0.1484375,0.140625,0.3515625,0.20546875,23f1001245,21f3000105,22f3001953,21f1001238,22f2000169,21f3002090,23f2001366,23f3003749,21f3000328,24f1001336
23f1001713,0.0703125,,0.0546875,0.046875,0.0390625,,,,,,0.0703125,0.052734375,23f2004527,,23f2003700,22f3002354,24ds1000075,,,,,
23f1001734,0.125,0.0859375,0.125,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.125,0.10390625,23f2000934,23f2004625,23f2005504,22f3000983,23f2002364,22f1000522,23f2003700,23f2005698,23f2001030,21f3001800
23f1001747,0.109375,0.0859375,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.0859375,0.0859375,0.0859375,0.109375,0.09375,23f2005504,23f1001172,23f2000934,23f2001005,23f2004165,21f1004929,21f1004719,23f2003111,23f2004527,24f1002112
23f1001758,0.1484375,0.1171875,0.140625,0.140625,0.125,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1484375,0.12578125,23f2005504,22f1000952,23f3001345,23f2001005,23f1000404,24f1001336,23f2004165,21f3001800,21f1001238,21f2000753
23f1001880,0.1171875,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1171875,0.103125,21f2001136,22f3000695,21f1000330,23f3001129,22f3001192,22f3000757,23f1002688,22f1001626,23f2004225,23f1001901
23f1001897,0.1640625,0.1171875,0.140625,0.125,0.125,0.125,0.125,0.125,0.1171875,0.1171875,0.1640625,0.128125,23f1000966,21f1001238,22f1000493,23f2002904,23f2005504,22f1000522,22f3001953,22f1001445,23f2004165,23f2000934
23f1001898,0.1875,0.1484375,0.1875,0.1640625,0.15625,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1875,0.15859375,21f2000753,22f1001602,23f3002347,22f3001210,22f3002336,23f3001345,23f2001366,23f3003749,22f2000517,23f2003894
23f1001901,1.0,0.9765625,1.0,1.0,1.0,1.0,1.0,1.0,0.9921875,0.9921875,1.0,0.99609375,23f3001129,21f1000330,22f3001192,23f1002688,22f3000695,23f2003415,22f3001059,23f1001050,23f2004225,22f3001738
23f1001909,0.4921875,0.3125,0.4921875,0.4921875,0.4375,0.3984375,0.3125,0.3125,0.3125,0.3125,0.4921875,0.3875,23ds1000121,22f3000892,23f1002687,23f1001473,23f1002092,22f2001318,23f3001345,23f2001033,23f2003894,22f1001602
